,_c0,_c1,_c2,_c3,_c4,_c5,_c6,_c7,_c8,_c9,_c10,_c11,_c12,_c13,_c14,_c15,_c16,_c17,_c18,_c19,_c20,_c21,_c22,_c23,_c24,_c25,_c26,_c27,_c28,_c29,_c30,_c31,_c32,_c33,_c34,_c35,_c36,_c37,_c38,_c39,_c40,_c41,_c42,_c43,_c44,_c45,_c46,_c47,_c48,_c49,_c50,_c51,_c52,_c53,_c54,_c55,_c56,_c57,_c58,_c59,_c60,_c61,_c62,_c63,Label
325,100.8,101.51,100.12,102.13,100.39,102.05,103.54,105.57,95.081,96.941,99.199,97.775,100.7,102.41,101.9,105.35,96.305,93.304,95.395,97.837,101.16,103.43,103.62,104.4,91.974,94.19,96.218,97.217,98.12,99.945,101.68,100.86,84.212,86.597,86.039,87.901,90.849,91.02,92.25,93.652,82.677,82.872,80.626,83.732,89.219,88.289,88.301,89.092,72.461,73.283,73.664,74.253,77.371,77.912,79.747,79.403,64.47,65.757,69.801,73.505,72.79,72.459,70.232,66.474,1
326,100.94,98.269,102.34,101.18,102.65,104.81,107.3,107.36,103.59,103.14,106.35,111.97,111.88,111.78,115.73,115.31,103.07,102.37,106.15,106.77,106.81,107.03,106.54,106.13,73.778,73.091,75.14,75.781,77.471,80.228,76.285,75.577,74.819,74.17,73.639,79.082,85.782,89.591,88.168,88.54,107.37,110.08,110.87,112.07,111.48,112.65,110.53,111.67,118.92,120.01,121.25,119.4,118.04,115.17,115.24,113.37,113.47,113.14,116.53,113.16,112.99,112.59,111.08,109.73,1
327,102.05,105.41,108.48,109.63,106.17,102.1,97.906,99.651,106.1,108.08,110.43,107.67,107.45,111.01,109.11,102.01,112.72,115.22,116.87,114.9,109.71,112.03,116.3,113.94,117.58,120.88,120.16,120.37,117.2,116.69,119.36,122.5,119.43,120.97,120.01,121.45,124.33,121.58,121.65,119.45,124.24,123.9,121.21,123.95,124.03,126.98,122.18,119.9,113.85,107.95,105.86,106.22,112.16,113.62,112.84,107.26,109.06,107.44,101.76,102.22,105.53,107.72,111.3,113.12,1
328,102.09,102.09,103.45,105.54,107.47,105.54,104.1,104.44,104.0,104.58,107.12,108.4,106.79,105.45,105.72,108.75,97.113,100.47,100.9,100.98,98.854,100.98,106.11,102.75,100.46,100.74,100.02,97.918,99.106,97.859,102.13,102.45,104.03,107.14,105.17,103.55,103.53,102.56,104.5,106.9,99.438,104.49,107.8,106.91,104.21,107.05,107.61,105.44,91.698,92.422,97.477,98.344,95.28,98.641,98.642,96.212,73.257,72.724,75.946,79.38,76.093,77.256,78.724,75.599,1
329,102.15,101.25,101.08,98.867,101.16,102.33,99.346,101.33,106.42,102.63,100.27,101.76,103.98,101.53,98.623,97.801,98.092,96.552,93.257,92.968,95.339,96.062,97.629,95.745,100.23,99.538,100.23,100.37,101.2,99.194,100.34,101.37,105.09,103.29,102.34,101.32,101.88,102.32,103.41,100.92,104.95,106.81,104.76,103.53,101.07,103.56,105.93,104.91,103.64,105.38,109.3,107.64,100.63,101.55,101.24,102.39,101.1,103.54,101.91,104.21,103.04,102.22,100.16,96.956,1
330,102.22,102.4,104.07,103.78,104.72,106.49,106.59,105.75,94.331,97.237,99.664,100.2,99.641,102.35,101.55,100.19,81.218,84.704,88.556,90.545,91.423,91.919,92.06,89.251,99.565,103.01,103.06,101.6,102.75,100.98,100.64,98.004,108.52,111.2,109.07,110.36,113.38,110.48,107.22,104.8,105.95,106.76,107.65,110.85,112.46,110.05,110.03,111.8,104.27,104.14,105.52,108.42,107.46,107.87,107.35,105.09,99.887,103.28,102.06,103.48,106.14,103.22,103.64,102.85,1
331,102.89,100.42,101.8,102.59,96.874,94.153,96.863,95.016,105.74,105.47,102.11,103.09,103.7,99.081,102.18,101.49,107.58,108.08,108.83,108.72,109.96,109.46,110.92,112.3,108.25,106.36,110.22,110.04,110.57,108.83,107.93,112.41,111.45,111.38,112.01,111.62,110.01,107.0,105.69,110.1,107.03,106.27,104.33,102.45,97.664,97.183,96.91,99.835,103.28,106.65,108.63,105.35,107.08,104.84,99.413,104.37,111.99,112.88,115.57,114.58,116.15,114.46,110.27,108.78,1
332,102.93,103.23,104.19,104.79,105.12,106.88,107.35,106.34,101.47,105.02,107.25,106.05,106.9,106.42,106.61,105.94,95.919,101.82,106.76,105.66,105.47,101.91,105.35,106.24,83.023,94.435,103.02,105.88,107.68,108.57,109.23,108.11,84.75,93.818,102.7,107.2,111.66,111.67,110.05,109.65,92.758,98.326,104.0,107.67,108.77,111.06,111.12,110.88,91.374,97.09,100.71,102.29,107.05,108.5,106.49,106.04,86.227,90.553,96.898,98.965,101.86,104.66,105.21,104.78,1
333,102.93,108.1,106.08,102.71,102.19,103.66,104.06,102.02,104.73,105.33,105.27,102.58,100.43,98.103,101.77,103.3,108.89,107.59,109.64,110.96,104.49,104.08,104.95,108.28,107.96,107.72,108.99,108.22,106.32,105.54,106.54,104.04,110.8,110.13,110.95,110.72,106.98,109.13,106.49,106.22,110.35,110.95,111.91,111.02,109.74,112.08,114.1,114.59,104.29,103.26,103.81,102.8,107.21,107.22,107.33,109.48,87.398,87.362,89.556,90.765,91.527,90.155,86.67,87.404,1
334,103.03,99.097,97.868,102.72,110.49,112.69,108.5,104.04,99.974,102.51,102.44,100.64,99.878,99.164,99.458,105.15,105.88,106.67,104.55,101.99,102.25,100.9,104.9,107.44,106.5,106.27,107.34,110.19,111.77,107.28,108.04,108.13,107.24,109.51,109.04,107.41,109.93,108.55,110.89,110.1,100.68,106.64,105.78,105.57,103.21,101.54,100.39,103.66,104.4,108.0,104.53,102.4,100.06,99.299,96.681,100.38,110.27,113.99,112.45,112.59,113.48,110.96,110.48,112.19,1
335,103.11,104.93,105.82,110.86,113.63,112.84,112.1,119.36,117.19,119.15,122.3,120.36,119.13,121.59,121.31,122.46,129.54,127.66,126.9,126.39,124.93,120.74,122.1,125.21,130.42,129.91,127.88,128.91,131.09,131.53,129.86,130.22,125.41,126.55,123.94,120.02,121.46,121.2,120.0,120.42,128.07,127.85,123.38,116.95,115.09,110.87,108.95,109.05,119.64,115.9,114.95,113.73,111.23,108.89,106.51,102.83,110.54,105.15,100.89,99.431,97.607,103.52,107.51,108.76,1
336,103.19,101.93,101.43,101.65,108.39,105.49,105.31,104.0,104.78,103.62,106.52,105.77,109.48,108.3,109.33,109.32,104.89,104.37,104.35,104.2,105.98,104.9,104.55,105.54,111.6,109.08,108.05,107.52,108.94,108.45,109.13,109.38,113.57,109.82,111.2,111.58,117.17,111.51,109.79,109.47,115.56,112.77,114.34,117.13,120.87,118.42,116.86,117.75,105.91,105.76,105.86,105.4,109.13,110.75,109.86,105.58,90.708,92.398,91.454,92.627,93.369,93.829,92.064,90.877,1
337,103.56,102.72,108.39,106.05,107.61,107.75,111.79,109.49,107.54,107.01,107.55,111.09,106.64,111.49,115.4,114.56,111.05,105.85,106.27,110.36,110.43,110.21,112.75,117.54,111.18,109.96,112.45,110.81,113.62,113.41,110.06,109.06,112.57,111.88,113.41,110.53,109.19,103.41,104.22,106.1,110.97,113.89,112.81,109.01,109.82,108.76,109.72,114.43,111.52,112.7,110.11,106.49,107.68,108.04,106.54,110.83,108.73,111.3,110.31,106.38,106.53,105.82,105.91,113.3,1
338,103.63,104.35,105.18,104.96,107.68,106.46,106.13,103.32,104.99,107.07,102.68,103.91,103.23,104.18,105.04,104.51,111.35,113.22,108.67,109.56,111.73,112.86,114.7,112.67,101.85,103.62,106.07,107.77,110.42,112.61,108.45,106.82,105.45,110.95,112.31,110.24,112.01,114.22,114.04,107.99,115.9,114.15,116.5,118.08,116.64,113.12,109.75,109.87,107.56,105.27,107.48,106.75,104.7,101.32,102.54,104.92,86.326,86.324,87.794,90.517,89.382,90.964,90.643,89.868,1
339,103.71,102.38,105.52,103.52,103.21,101.42,98.671,93.524,109.65,110.25,109.52,111.02,113.07,109.64,105.98,101.86,109.32,110.36,106.1,112.78,115.03,112.61,106.59,104.54,113.89,111.07,109.32,110.1,113.04,111.45,111.31,110.94,112.77,112.68,114.06,116.15,117.67,115.07,114.8,113.14,107.57,109.55,109.87,109.74,111.25,108.37,107.55,106.68,107.12,106.97,107.89,107.94,108.72,103.53,104.3,106.62,110.3,110.57,108.38,108.34,109.29,109.48,111.04,111.02,1
340,104.31,103.44,101.06,100.3,100.06,101.98,102.26,100.61,102.28,100.75,100.07,101.5,102.03,102.16,104.91,104.59,101.83,104.69,104.35,105.74,108.3,106.13,106.91,105.67,103.3,102.8,104.62,103.45,103.07,105.72,106.07,104.63,99.745,100.16,100.58,102.26,104.55,107.86,104.21,101.81,101.8,102.85,103.13,105.87,106.9,105.92,104.55,101.2,102.12,104.15,106.57,103.81,104.08,102.55,102.61,98.47,99.095,99.414,101.39,100.91,100.22,96.388,96.468,98.79,1
341,104.58,102.35,107.05,107.99,107.43,105.95,102.05,98.928,108.42,105.86,107.9,108.28,106.39,104.83,104.4,101.77,105.75,106.09,107.39,106.35,107.85,106.59,104.61,105.09,106.1,107.29,107.04,110.23,109.61,107.4,109.32,109.02,101.22,98.237,101.91,102.49,104.2,103.94,105.92,102.09,100.44,99.858,100.85,102.37,105.63,104.61,104.83,104.39,104.96,103.15,102.26,101.06,106.38,105.58,103.66,106.16,103.82,104.2,103.13,104.37,101.77,102.49,103.12,103.86,1
342,104.65,102.24,101.96,104.82,104.3,108.18,106.78,103.91,102.27,99.601,98.406,101.2,103.39,105.33,106.29,106.46,100.63,101.67,101.09,100.38,103.16,106.86,109.02,109.05,102.59,103.41,103.42,102.52,108.65,108.96,107.28,106.43,106.57,109.46,107.5,101.48,107.23,107.11,109.59,107.39,103.36,103.82,107.43,104.97,105.42,104.66,107.87,110.44,102.01,98.563,101.78,103.47,104.04,108.72,109.54,110.01,107.23,109.05,106.39,109.82,110.94,111.62,114.79,109.25,1
343,104.74,109.09,110.33,107.57,107.75,107.93,109.11,108.35,109.79,106.03,106.03,103.3,100.58,101.08,102.34,103.16,104.17,102.86,99.245,102.3,104.35,107.32,109.6,108.74,106.27,109.53,109.69,110.51,109.7,113.86,111.43,113.09,109.22,106.16,109.27,115.23,114.34,110.79,108.98,107.67,111.52,109.78,111.92,110.82,107.77,100.9,99.773,102.03,102.58,104.95,102.74,97.525,91.491,89.856,91.159,95.672,98.38,95.452,94.899,95.66,92.575,93.022,97.429,100.92,1
344,104.8,103.46,102.29,103.28,101.6,92.789,90.575,92.262,107.16,104.96,102.11,103.53,99.938,88.667,86.28,89.007,100.12,101.9,100.25,92.144,92.582,93.67,95.574,97.226,99.238,95.29,93.031,93.808,97.496,98.869,101.6,99.442,91.806,85.674,91.072,97.92,98.421,98.204,101.84,104.52,89.045,89.644,93.492,95.74,97.877,100.51,103.21,103.65,89.705,94.339,101.58,97.428,97.359,100.57,97.151,98.124,95.074,91.37,98.523,99.803,97.192,97.013,98.599,102.03,1
345,105.11,106.41,103.28,104.77,105.74,101.55,102.93,100.28,104.02,102.34,99.971,101.21,104.72,101.9,105.01,104.71,102.26,100.22,95.59,96.935,102.02,101.56,98.47,99.598,104.16,103.62,100.1,101.7,102.92,103.02,102.39,101.8,105.26,103.73,100.95,102.32,100.46,102.17,102.91,102.43,104.4,101.37,101.25,98.985,101.26,102.14,103.02,100.79,101.88,101.3,105.93,103.19,101.24,100.69,97.997,96.566,106.99,106.48,107.39,107.6,106.72,105.6,104.7,102.58,1
346,105.28,108.63,106.43,106.89,104.19,105.44,105.2,102.15,99.228,101.55,101.61,103.25,102.02,96.026,93.348,93.345,112.34,108.86,106.31,101.34,101.65,100.3,99.654,102.24,115.0,113.49,111.28,107.75,106.62,103.52,103.09,107.22,109.07,109.39,109.64,108.3,108.89,107.63,105.17,106.8,111.79,111.41,106.97,109.08,109.59,107.65,104.87,103.94,105.19,102.96,100.03,102.68,104.52,105.38,108.91,108.26,96.099,94.036,88.67,92.858,100.41,103.76,106.93,107.95,1
347,105.6,106.54,107.49,108.9,107.03,108.03,104.91,103.9,107.83,105.68,106.94,107.56,107.65,109.7,110.36,104.76,109.14,108.19,107.32,107.18,104.28,101.8,107.42,105.59,110.53,111.53,109.52,111.79,109.77,109.1,110.51,109.59,112.38,113.9,110.55,107.78,111.05,111.49,109.81,106.67,113.76,117.47,112.57,107.27,108.79,111.95,111.57,110.77,99.83,103.97,101.15,95.45,99.233,101.09,102.29,103.01,76.579,80.257,77.795,76.146,79.987,83.115,85.004,84.555,1
348,105.88,109.88,111.56,110.34,107.66,113.91,115.2,112.81,103.51,102.81,105.09,105.26,104.5,110.57,111.78,108.55,96.671,97.005,98.012,98.504,99.206,98.682,99.692,99.341,85.834,82.896,85.457,87.891,89.41,88.688,88.479,85.658,81.533,77.98,76.345,74.238,73.837,79.021,81.241,82.802,85.444,84.721,79.61,73.996,74.038,78.268,81.419,81.951,86.14,84.239,83.895,85.667,87.149,87.577,85.126,85.034,94.885,91.855,92.133,95.585,96.396,96.265,95.519,92.1,1
349,106.12,107.31,110.1,109.54,109.01,107.7,108.22,108.52,109.63,107.02,106.54,108.03,109.11,104.83,106.73,106.73,103.05,101.46,100.2,104.17,100.82,97.826,98.226,101.12,92.779,94.804,96.179,94.979,92.222,91.36,92.442,93.767,79.742,77.972,79.331,82.834,80.711,80.131,80.699,79.634,83.3,82.656,81.835,78.182,77.376,81.825,82.867,85.187,89.697,88.756,91.124,88.439,84.452,86.501,89.05,91.487,94.539,93.372,95.171,95.813,92.664,96.29,98.242,96.423,1
350,106.27,108.83,106.49,107.23,109.13,108.15,109.1,106.28,108.91,111.07,109.53,112.25,111.77,110.79,111.18,111.24,110.73,111.24,112.69,113.87,110.08,111.55,110.56,109.05,114.19,114.73,117.64,117.35,115.55,115.21,112.62,111.88,110.99,111.05,118.96,122.07,120.13,118.32,116.6,114.77,111.23,110.8,110.38,113.91,116.59,111.62,113.55,113.33,112.89,110.21,112.13,110.46,110.07,110.55,112.04,110.87,111.47,112.96,111.9,108.43,105.03,108.73,110.48,111.69,1
351,106.41,105.24,102.38,99.648,94.535,93.529,94.153,97.155,89.399,89.001,88.386,83.565,81.657,82.117,86.07,88.78,74.06,74.752,74.891,78.716,79.185,78.03,79.197,82.222,64.684,66.9,68.9,72.31,71.505,70.725,69.069,68.614,92.176,94.387,100.95,101.96,97.156,96.392,94.466,89.983,110.34,109.02,111.38,114.85,113.71,113.39,109.03,105.01,111.47,109.84,110.87,110.69,109.33,106.85,105.29,101.74,108.25,110.82,109.66,107.22,106.56,107.02,106.37,108.69,1
352,106.46,105.96,103.17,104.03,106.1,109.72,110.7,111.95,104.07,110.18,111.33,111.16,108.45,107.86,107.95,108.75,110.71,115.7,116.43,117.11,114.45,112.1,107.75,103.97,109.92,109.9,111.43,111.39,111.49,107.48,106.26,105.77,112.55,114.1,117.38,112.67,113.9,112.75,107.83,107.4,110.75,112.41,111.4,109.67,110.42,110.17,109.02,109.68,109.64,112.12,111.55,111.36,113.77,112.04,111.67,110.06,110.29,109.09,109.46,111.05,109.05,113.43,115.97,112.66,1
353,106.97,108.79,106.8,106.92,105.13,104.6,104.57,106.4,99.413,101.35,100.41,99.906,97.667,103.08,102.11,102.18,86.249,87.839,91.798,96.648,96.833,95.731,96.326,97.741,95.604,96.564,99.903,100.38,98.111,96.783,93.488,92.976,104.17,103.0,108.87,109.6,110.05,108.77,105.97,105.68,109.46,109.51,108.43,113.27,115.31,111.62,110.54,111.76,107.59,110.59,111.7,110.6,110.22,109.99,107.57,104.45,101.38,104.23,107.21,110.46,107.26,104.63,107.55,106.29,1
354,107.18,110.74,111.95,111.35,108.86,109.82,112.02,112.32,101.59,104.45,106.33,109.0,103.28,103.46,105.04,107.93,97.319,96.356,95.647,97.934,100.43,96.082,96.038,97.679,94.867,94.196,97.269,99.983,98.532,94.673,95.245,97.147,110.77,112.22,110.41,109.24,112.15,111.01,108.94,112.22,114.03,115.48,117.16,119.09,117.74,116.37,113.45,115.04,105.22,106.86,109.18,110.33,107.81,107.06,105.83,103.31,109.11,106.49,105.27,106.89,107.59,108.01,106.66,104.31,1
355,107.19,103.72,100.95,96.562,94.406,96.5,98.492,104.02,97.658,91.668,91.021,93.108,93.117,98.256,105.22,106.48,96.107,89.82,86.422,92.279,98.155,99.058,97.825,98.082,97.478,87.497,87.973,96.333,98.005,98.596,99.464,100.61,88.599,88.153,93.999,100.32,98.677,99.958,98.751,97.995,84.814,92.556,98.518,99.765,99.31,99.902,99.627,98.058,85.51,95.899,97.882,99.469,100.06,101.46,103.67,102.71,91.033,97.102,99.234,98.937,98.934,100.1,100.06,99.169,1
356,107.26,106.0,103.64,105.96,105.55,103.36,101.47,102.22,104.21,103.77,101.86,104.55,104.19,102.62,100.28,100.89,103.12,103.28,101.61,103.44,105.44,103.83,102.58,104.54,104.93,108.08,109.96,108.16,109.02,104.76,102.84,99.59,100.93,103.67,107.69,108.57,108.51,104.21,101.94,99.861,106.64,105.88,105.32,109.22,108.34,108.03,108.04,103.83,103.79,102.07,105.27,107.0,106.22,105.33,102.77,100.79,100.73,98.319,99.212,103.15,104.34,104.64,102.57,101.35,1
357,107.67,106.44,105.0,104.37,108.42,106.77,105.13,104.12,106.95,106.03,105.3,106.18,107.06,106.11,106.34,108.61,99.701,98.134,98.596,101.46,102.83,101.22,96.966,100.9,105.81,104.52,101.89,102.06,102.41,101.8,101.46,103.62,101.17,104.26,102.62,103.41,104.71,105.03,104.8,104.89,98.785,99.928,99.002,100.19,104.74,104.34,102.74,104.76,103.25,104.39,106.4,103.46,104.01,104.65,106.27,106.02,102.33,101.97,101.46,98.115,100.57,100.76,103.52,100.46,1
358,107.8,111.98,112.5,109.6,114.13,116.0,118.51,119.05,100.65,106.23,109.1,110.17,109.09,108.65,111.76,112.47,101.05,102.97,105.05,106.6,108.03,110.13,110.32,107.22,110.57,112.4,109.61,108.45,112.03,114.29,116.0,112.75,114.09,115.53,113.9,114.53,116.22,117.76,120.18,118.39,112.9,113.72,115.4,114.31,116.47,120.47,121.92,121.01,111.34,114.53,115.64,115.94,120.34,119.01,117.44,120.75,112.22,113.38,116.53,118.26,120.63,119.2,121.44,120.45,1
359,107.88,107.52,108.83,107.61,105.65,108.29,106.55,108.07,93.49,95.771,92.029,89.038,87.602,90.245,91.909,93.809,122.49,122.49,122.35,119.38,119.19,118.85,117.69,120.21,123.12,122.73,126.0,126.57,126.93,124.64,123.36,124.24,101.82,101.56,103.11,103.26,103.13,108.23,107.32,103.8,110.0,108.57,106.9,107.66,106.8,107.08,106.85,108.62,122.7,121.05,119.22,121.94,121.77,122.1,120.65,120.75,129.56,127.14,129.13,126.32,127.09,130.02,128.97,131.8,1
360,108.42,106.18,105.41,108.88,111.92,111.17,112.4,112.41,108.18,106.1,105.57,105.36,109.34,109.49,112.61,113.06,101.82,101.86,103.88,102.78,104.21,106.8,105.61,106.51,96.376,97.975,97.674,99.717,103.56,106.76,105.47,105.48,93.681,97.019,96.121,95.805,98.924,102.03,101.84,99.443,88.63,90.339,89.713,88.181,94.802,96.322,96.564,94.819,89.587,90.204,93.525,95.299,97.155,99.882,103.57,103.06,92.72,93.809,97.434,99.086,101.25,105.71,102.86,102.73,1
361,108.79,109.82,109.16,108.77,104.23,101.13,97.429,96.336,106.06,105.2,103.22,102.39,100.4,97.866,93.296,92.327,96.523,96.319,96.785,99.046,96.979,93.767,93.739,96.269,100.38,98.24,100.06,96.099,96.331,99.14,101.28,103.57,98.291,97.973,98.713,95.206,94.915,99.851,105.67,106.0,96.6,94.58,93.35,87.855,88.529,88.541,94.232,101.93,99.239,98.169,98.596,93.582,93.733,93.194,92.97,98.979,100.71,94.07,89.473,90.62,93.101,94.608,95.261,96.966,1
362,108.9,107.43,109.66,107.19,107.02,111.18,112.06,111.5,111.97,111.39,111.32,111.75,110.56,108.28,105.58,106.85,102.31,100.42,106.15,111.39,111.18,109.28,108.12,106.54,109.02,109.28,113.27,111.77,109.93,108.29,109.2,107.94,110.82,110.57,110.52,110.92,112.95,109.29,111.85,110.43,101.53,103.95,104.58,102.41,102.74,101.26,100.71,102.5,99.321,103.73,103.71,101.03,100.24,102.23,107.59,110.76,102.75,102.93,105.86,105.8,108.03,107.22,107.56,110.95,1
363,109.14,105.71,105.64,104.82,104.6,102.28,103.96,104.61,109.18,108.52,106.27,105.82,108.38,106.19,106.87,108.67,108.94,110.27,113.8,110.86,107.91,108.37,112.0,111.39,97.342,104.52,104.6,104.63,106.66,108.85,111.82,111.39,85.981,89.831,92.336,91.344,96.17,99.385,101.76,107.03,90.932,100.88,103.52,101.77,100.73,99.346,101.3,106.83,91.113,93.1,98.792,102.12,104.89,105.59,106.0,106.36,87.005,89.063,92.485,93.193,95.263,98.742,101.63,106.62,1
364,109.18,103.46,104.85,105.53,108.08,107.53,110.26,109.55,114.23,113.16,113.89,112.45,110.1,111.12,109.62,111.64,117.45,119.89,122.56,121.72,123.88,125.07,124.75,124.15,122.27,124.95,127.13,130.27,131.65,129.5,126.28,128.74,127.66,130.09,131.2,130.26,129.43,129.14,124.83,128.05,128.32,126.22,128.02,129.44,130.07,131.31,131.65,134.92,126.7,128.31,129.48,130.7,130.46,128.46,126.91,123.92,114.6,110.44,109.3,112.26,121.54,124.15,124.81,117.77,1
365,109.21,111.63,115.35,115.32,119.56,117.39,118.38,115.02,114.46,113.82,113.97,110.42,109.89,111.5,114.97,115.82,117.61,116.36,112.25,105.79,106.35,109.33,112.18,112.14,109.53,109.16,102.18,92.843,87.656,91.143,91.444,90.169,107.77,107.79,107.69,105.5,99.601,98.859,95.623,94.193,109.43,109.25,115.44,114.35,112.45,108.58,109.56,109.0,109.32,110.97,115.69,116.27,113.03,107.63,109.73,114.05,114.09,116.93,118.29,117.8,118.88,115.75,117.39,115.97,1
366,109.33,106.85,107.02,105.82,107.62,107.61,107.32,109.02,109.06,106.22,107.49,108.11,108.88,111.75,111.13,112.01,108.27,108.59,106.99,108.81,108.44,106.57,108.42,109.26,109.95,108.3,107.83,108.02,108.38,106.07,107.43,107.43,106.77,105.29,107.07,106.78,105.36,104.64,105.23,107.86,103.58,103.66,105.04,104.2,103.99,106.72,104.49,106.95,100.41,101.52,102.03,99.631,101.91,106.16,102.6,106.24,100.54,101.63,97.803,97.454,98.21,98.529,101.39,100.43,1
367,109.51,110.23,112.74,109.27,111.54,112.64,112.02,112.87,91.419,93.901,92.536,89.536,87.67,87.64,87.853,88.854,116.71,111.91,111.55,114.72,108.92,109.39,112.28,114.78,125.03,122.39,122.51,121.31,120.64,121.62,119.7,115.89,126.12,129.72,132.15,131.6,131.54,128.71,122.85,120.28,122.71,123.11,126.98,129.3,125.32,125.49,123.51,118.4,108.37,106.21,105.34,105.32,104.27,101.38,102.01,102.84,116.86,118.02,115.29,117.33,118.5,114.7,111.41,112.25,1
368,109.56,110.06,108.48,107.32,105.25,112.27,114.2,110.51,94.246,95.667,94.643,93.771,92.536,96.036,98.629,95.879,119.67,119.99,119.39,119.27,117.87,116.4,117.51,119.44,126.58,126.65,124.64,122.36,119.42,116.99,121.83,127.41,106.34,108.94,110.09,109.25,108.63,108.57,109.8,110.24,113.8,114.91,115.25,114.67,113.5,116.14,117.33,116.74,123.3,126.09,126.3,127.41,126.93,126.48,126.58,125.42,133.26,134.41,134.97,137.35,138.9,138.85,140.02,138.06,1
369,109.87,109.43,107.49,105.91,107.42,111.46,112.27,109.57,105.2,100.66,98.4,102.08,105.5,107.07,106.54,106.75,102.85,99.968,100.59,101.25,104.4,107.71,110.63,111.67,108.78,108.35,110.07,106.0,105.07,107.79,109.64,109.47,113.54,111.63,115.07,111.37,111.23,108.64,107.96,104.48,114.73,114.18,112.11,112.48,112.09,110.21,107.52,104.97,110.37,110.37,110.79,107.65,107.38,102.99,99.381,97.375,108.32,109.93,110.7,107.19,108.53,106.13,106.45,106.98,1
370,110.68,115.16,119.38,121.85,121.12,119.5,121.09,119.89,111.67,116.08,117.03,117.76,119.15,120.04,120.63,120.75,118.2,115.15,111.82,110.74,114.94,119.28,119.1,117.62,120.14,117.77,115.84,114.47,118.65,121.56,118.38,115.97,115.13,114.76,113.71,115.4,117.84,117.91,116.55,115.31,120.89,121.65,126.18,123.2,121.85,115.66,119.99,121.46,123.37,123.12,123.03,124.35,125.47,123.28,126.51,126.84,122.91,124.64,123.23,123.11,125.04,126.7,129.85,126.24,1
371,110.76,112.07,113.59,110.8,108.64,108.23,109.81,113.29,90.77,91.396,89.137,86.522,85.651,88.987,91.568,94.711,114.47,114.58,116.38,112.47,114.28,113.75,116.07,116.47,120.89,119.35,121.11,124.6,128.49,129.49,129.42,127.33,123.73,122.68,127.05,127.28,119.36,116.78,116.96,116.9,111.4,109.6,106.68,106.82,106.85,107.39,112.34,109.64,124.58,124.41,125.2,125.31,125.97,126.34,127.02,121.59,129.46,129.64,129.12,127.09,128.81,129.49,127.98,128.5,1
372,111.22,109.79,108.39,110.97,113.14,112.56,114.47,114.71,107.5,105.23,104.17,107.43,109.1,107.31,106.99,109.68,107.28,105.41,103.1,103.61,105.88,102.84,100.62,103.22,97.121,97.973,99.766,102.68,105.89,103.18,101.05,100.94,89.85,91.245,90.865,92.803,93.86,91.232,87.707,86.887,80.538,79.771,75.884,74.743,74.052,73.607,70.543,70.359,77.352,77.128,78.556,76.542,78.436,79.593,81.075,83.391,84.389,83.725,84.469,84.58,86.523,89.312,91.038,94.534,1
373,111.55,107.39,109.24,109.09,107.75,110.11,109.24,106.86,109.93,110.65,110.04,111.2,108.59,110.37,112.78,107.52,107.44,106.35,103.93,104.85,105.52,109.16,108.82,106.45,102.62,107.14,105.53,104.21,107.78,107.24,107.59,109.67,109.64,109.68,110.04,109.88,112.46,116.3,117.1,115.29,106.4,106.5,108.83,110.74,103.89,105.46,108.46,113.43,105.85,106.38,106.13,106.12,104.19,105.3,106.68,112.17,105.88,105.98,104.44,102.32,103.49,107.87,108.97,110.46,1
374,111.72,111.32,112.35,112.57,109.63,111.34,115.29,116.2,109.14,111.3,111.62,113.12,112.94,113.3,115.53,112.52,113.18,114.95,115.75,115.98,113.45,110.54,113.11,110.03,99.855,100.8,103.52,104.42,103.71,99.995,99.938,101.05,86.411,87.097,89.804,90.116,88.767,84.986,85.441,89.703,105.99,105.07,106.55,104.05,101.3,102.78,104.95,106.34,103.9,101.49,100.36,102.74,98.928,98.074,98.299,101.77,97.122,96.911,96.137,93.98,92.769,95.775,96.458,96.987,1
375,111.96,114.93,112.41,113.46,112.56,114.78,116.71,120.31,124.06,124.67,127.83,129.19,128.21,130.08,128.35,128.15,125.3,127.06,132.84,133.45,132.73,138.83,136.59,135.58,131.93,129.26,131.17,134.54,133.53,130.83,129.41,130.28,123.48,126.63,126.42,127.61,129.09,130.17,129.4,126.77,101.51,103.55,104.2,107.51,109.31,105.5,102.9,103.94,113.31,114.86,116.96,119.37,121.17,122.21,119.22,122.0,118.55,121.91,121.87,124.61,121.27,123.82,125.12,125.52,1
376,112.36,110.74,112.34,112.92,112.04,112.12,109.99,108.25,109.17,110.63,111.42,112.87,117.54,118.18,115.98,115.92,114.91,115.38,116.03,114.38,116.92,119.38,116.09,115.29,95.858,94.67,98.055,102.49,105.43,110.86,110.67,109.91,93.046,91.333,88.532,92.005,98.111,103.94,106.52,109.51,99.032,99.222,97.326,97.138,98.462,98.337,100.35,98.443,93.32,97.783,99.334,96.636,93.617,93.285,92.471,90.221,95.703,98.111,96.323,93.005,91.455,92.141,89.194,87.338,1
