,_c0,_c1,_c2,_c3,_c4,_c5,_c6,_c7,_c8,_c9,_c10,_c11,_c12,_c13,_c14,_c15,_c16,_c17,_c18,_c19,_c20,_c21,_c22,_c23,_c24,_c25,_c26,_c27,_c28,_c29,_c30,_c31,_c32,_c33,_c34,_c35,_c36,_c37,_c38,_c39,_c40,_c41,_c42,_c43,_c44,_c45,_c46,_c47,_c48,_c49,_c50,_c51,_c52,_c53,_c54,_c55,_c56,_c57,_c58,_c59,_c60,_c61,_c62,_c63,Label
310,175.8,184.09,164.2,129.62,129.46,154.96,160.58,153.5,169.82,187.82,175.31,138.72,131.4,157.61,145.24,137.91,128.67,137.32,154.68,163.37,155.88,165.5,158.12,126.08,138.66,146.15,142.91,149.43,154.23,164.3,177.24,152.61,150.68,142.97,149.0,141.13,137.34,143.76,168.23,155.4,147.22,120.58,132.75,159.99,166.01,135.95,141.8,144.41,152.19,125.49,133.24,164.71,171.85,155.67,146.26,162.58,141.18,123.98,127.81,147.74,164.96,167.37,159.18,158.32,0
311,92.608,92.529,95.63,94.934,94.008,93.992,92.782,97.093,93.205,94.692,96.538,94.162,95.329,95.136,93.698,97.147,95.249,93.983,95.822,96.381,97.518,98.699,97.325,96.676,97.632,97.044,96.251,93.76,95.806,95.571,96.676,96.553,97.613,96.184,95.6,99.576,100.04,96.875,96.537,97.165,97.924,99.401,99.749,101.56,102.71,102.94,99.699,98.946,95.768,94.401,94.679,95.362,97.912,96.99,98.811,99.834,93.332,92.006,93.96,95.617,94.283,94.746,97.372,98.236,1
312,101.04,104.32,105.12,105.65,107.35,109.87,112.08,108.22,96.791,98.851,98.156,98.023,100.11,97.793,100.56,102.18,102.36,103.39,104.55,103.38,104.49,103.95,103.45,104.53,100.52,97.147,98.426,98.088,100.07,100.75,99.246,102.84,106.05,107.22,108.74,108.18,108.3,109.57,111.54,109.27,102.02,104.15,108.62,107.54,110.3,106.82,110.8,108.8,105.51,105.02,101.83,105.7,104.28,101.48,105.35,105.5,103.57,99.159,99.854,98.529,97.661,97.032,98.662,103.68,1
313,142.91,178.24,168.08,162.28,171.93,177.8,173.86,154.97,176.18,174.99,149.79,146.83,169.07,186.46,177.9,138.28,196.88,198.17,173.24,150.25,149.86,149.42,160.32,148.53,200.52,209.05,176.81,167.85,162.58,153.98,155.87,152.92,189.85,169.45,173.35,181.37,159.05,151.39,153.99,166.18,188.14,168.14,180.35,197.5,154.92,129.04,128.69,160.04,199.3,199.64,182.55,203.89,173.54,116.89,108.54,139.52,197.0,192.68,163.62,169.76,157.72,143.78,126.09,140.79,0
314,147.76,122.87,142.66,170.38,192.03,208.15,168.28,127.65,148.31,125.03,143.97,152.36,156.89,180.36,178.08,141.81,142.08,121.36,131.92,129.38,138.36,157.05,181.23,163.28,136.23,131.89,153.44,133.03,136.47,150.08,154.6,149.01,161.48,149.94,136.23,131.17,149.97,160.15,137.73,154.69,162.72,171.94,152.05,145.89,170.59,175.83,141.66,129.51,148.27,183.9,199.73,162.78,165.29,180.82,151.51,120.11,164.83,160.62,176.8,157.49,156.9,180.94,180.71,142.74,0
315,177.76,161.9,175.39,188.95,178.34,167.18,159.58,166.13,162.23,164.43,169.6,185.5,202.75,187.88,149.05,163.16,141.76,163.71,184.92,180.12,201.63,201.19,175.29,154.06,154.46,172.59,190.39,185.34,173.27,176.96,193.96,161.62,171.83,188.95,191.64,155.96,154.63,170.93,185.83,188.73,169.89,163.52,174.78,164.85,151.72,160.91,173.56,184.07,166.81,162.06,177.46,184.82,182.34,178.4,170.11,182.79,152.23,146.72,166.37,176.95,179.91,182.04,178.11,174.02,0
316,94.841,97.15,95.967,93.346,93.755,94.167,98.44,101.56,102.16,102.15,103.02,101.85,100.13,102.32,101.34,102.8,102.49,104.15,100.69,100.85,98.947,97.638,98.599,99.434,102.63,100.08,92.708,96.797,97.197,95.487,94.35,94.067,89.353,88.123,85.25,87.635,93.116,91.281,94.357,93.854,82.522,81.681,84.308,87.798,91.422,93.201,96.441,100.4,95.5,92.073,94.388,95.527,93.767,96.865,94.968,96.219,92.467,91.66,94.378,93.484,94.254,95.064,91.969,90.815,1
317,104.38,103.25,103.48,99.255,101.78,102.02,100.24,100.49,100.16,96.825,96.882,97.59,100.04,100.48,99.746,100.04,103.32,103.55,103.94,103.1,102.43,101.36,101.26,101.86,104.47,105.01,104.02,106.95,107.45,108.62,108.07,107.91,107.09,107.35,107.46,110.88,112.19,111.4,110.54,111.71,111.61,110.17,110.81,112.39,110.9,108.64,107.94,108.38,106.88,107.64,108.98,106.03,106.21,108.38,106.66,109.06,104.42,106.14,108.09,103.62,102.47,100.1,101.31,101.49,1
318,159.85,183.25,176.71,130.96,120.49,140.87,157.44,142.49,157.83,189.25,194.74,161.32,130.53,135.13,130.09,117.06,153.26,189.57,204.11,207.75,170.14,142.4,115.09,108.65,173.79,188.49,183.82,197.44,178.83,171.32,149.75,106.3,201.4,201.06,162.74,163.57,169.07,202.8,215.74,128.14,183.63,199.14,159.23,156.8,170.99,189.13,206.14,158.74,167.75,190.07,195.37,180.83,170.27,182.39,178.11,154.98,142.96,161.11,180.32,175.55,168.43,176.57,186.37,163.71,0
319,174.0,196.96,197.64,176.42,195.64,201.84,192.26,132.74,186.81,175.97,191.2,184.75,161.12,187.39,167.81,144.84,172.52,173.71,188.36,166.18,148.36,159.34,145.72,158.59,172.65,166.94,152.35,144.46,156.61,170.4,170.95,159.98,162.09,153.87,140.86,139.29,140.02,154.48,173.5,162.39,177.39,153.44,139.99,131.77,142.0,146.9,147.26,144.1,170.94,150.21,171.41,157.95,151.35,184.34,186.96,166.97,192.29,177.16,162.54,147.56,142.23,166.1,185.19,175.33,0
320,74.284,75.144,75.711,75.844,75.082,75.276,76.545,77.713,73.188,73.73,73.653,74.404,72.517,72.021,75.226,74.561,66.809,66.467,69.352,69.367,68.998,68.635,66.097,65.311,65.752,67.215,66.563,69.131,68.607,66.488,64.351,65.743,64.413,64.456,62.831,64.008,64.232,63.099,60.902,61.972,55.423,54.986,54.917,54.181,56.642,58.902,56.929,58.566,59.087,57.026,57.75,59.04,60.453,61.761,60.644,62.121,54.608,54.676,56.803,60.409,58.161,60.267,60.187,61.584,1
321,117.93,121.13,118.09,114.41,113.22,112.5,112.72,114.18,122.75,122.59,120.92,115.11,114.71,114.34,113.76,115.06,121.84,124.82,124.57,125.52,124.59,121.62,121.33,123.07,103.56,103.57,106.22,112.4,109.53,105.4,106.88,111.19,91.285,84.301,87.949,91.508,94.7,96.414,97.053,102.05,107.41,106.78,107.03,106.37,108.26,108.98,105.33,103.4,111.26,115.23,114.66,116.0,118.55,118.68,117.48,116.54,124.37,126.58,124.51,128.01,130.18,125.67,123.55,124.47,1
322,174.88,188.89,181.75,179.46,169.27,172.04,165.81,149.49,182.27,192.1,167.87,164.24,174.32,185.26,179.41,150.68,175.69,180.15,158.62,160.41,180.85,180.11,160.66,145.73,163.65,174.16,174.67,178.69,163.94,166.42,172.75,171.32,192.84,194.13,192.02,181.71,153.31,152.89,178.03,190.09,177.98,180.41,176.25,197.78,189.43,150.92,173.02,176.74,173.9,178.68,190.76,211.22,198.65,184.57,198.39,171.42,169.44,160.54,195.16,212.39,180.95,161.52,174.4,178.92,0
323,101.52,100.25,100.69,102.94,105.11,106.68,104.88,103.65,99.677,99.56,99.288,101.23,103.64,105.4,102.23,101.31,99.263,95.808,98.227,101.78,106.29,104.38,102.43,102.07,109.11,106.74,106.95,107.35,111.01,109.09,106.16,106.25,104.01,104.69,103.26,100.27,98.589,100.66,103.5,102.38,105.78,102.79,101.29,96.902,96.783,98.254,101.97,104.12,106.03,104.18,100.32,98.296,98.727,98.74,100.51,99.986,104.72,105.18,101.13,97.795,98.562,102.12,104.13,103.21,1
324,185.17,179.19,151.16,158.1,156.72,153.14,178.75,175.45,167.83,179.92,149.83,147.0,168.39,143.25,157.08,179.36,152.94,183.18,159.48,138.7,175.6,163.65,137.89,166.95,134.35,161.86,166.49,142.4,169.78,190.72,152.71,133.01,139.78,147.59,157.99,157.53,163.98,165.35,167.33,144.11,156.01,167.33,166.61,171.65,160.68,134.56,150.42,155.27,156.58,159.58,166.54,175.86,165.62,122.91,115.55,135.25,140.08,141.15,158.61,169.91,189.5,151.62,115.21,150.25,0
325,92.017,93.506,92.486,91.602,94.056,97.899,96.128,91.533,95.956,98.007,96.618,96.696,99.063,101.31,100.55,100.4,97.842,98.177,97.235,98.376,96.87,101.15,101.02,101.27,100.59,95.087,95.536,96.383,100.82,102.52,100.23,101.8,98.692,96.432,95.85,98.296,98.929,98.357,96.769,97.767,97.843,96.979,99.428,97.017,95.35,96.786,97.278,98.468,101.68,105.71,108.13,102.34,100.89,98.321,101.07,102.19,99.011,103.18,103.77,104.62,101.0,100.23,103.26,104.07,1
326,102.44,100.4,102.67,105.06,107.46,104.78,101.49,103.3,104.0,104.78,105.98,106.5,106.23,106.67,104.5,108.46,109.02,108.21,105.74,106.52,105.02,106.57,107.26,106.15,107.0,108.2,108.51,108.2,104.85,104.49,106.04,107.87,101.04,102.65,103.7,103.42,104.63,106.34,102.26,100.78,99.431,98.072,100.07,101.66,102.71,102.44,98.498,97.762,100.23,99.817,100.2,100.12,108.59,109.59,106.39,105.5,106.11,102.63,102.19,104.25,105.18,105.82,103.88,103.85,1
327,96.699,97.282,96.007,95.14,93.87,93.928,96.153,95.418,99.95,97.805,98.507,96.238,92.45,93.74,97.234,100.55,102.19,106.94,106.54,106.14,107.37,109.59,109.31,110.66,104.75,105.53,106.95,107.67,107.51,108.41,107.75,109.99,103.86,101.46,99.787,99.338,102.87,106.44,104.24,103.76,98.814,97.778,96.152,98.065,101.12,101.66,100.85,98.118,99.807,99.041,100.68,97.092,96.144,97.919,96.829,99.037,99.693,101.74,100.51,97.003,97.229,96.888,98.179,97.556,1
328,133.94,124.71,139.69,117.64,89.893,117.69,135.2,162.81,129.01,146.54,148.88,133.42,118.82,136.37,141.76,142.64,127.51,152.24,172.91,155.12,124.77,132.45,156.81,148.61,139.66,130.12,149.4,143.79,114.84,114.95,152.83,164.17,140.74,137.53,162.02,171.37,150.75,129.88,130.11,123.28,136.88,147.7,165.42,168.1,176.13,179.88,145.5,91.241,166.84,170.24,165.98,164.77,175.86,178.49,142.32,100.34,165.04,183.05,175.76,155.25,145.73,146.78,129.48,115.89,0
329,104.31,103.44,101.06,100.3,100.06,101.98,102.26,100.61,102.28,100.75,100.07,101.5,102.03,102.16,104.91,104.59,101.83,104.69,104.35,105.74,108.3,106.13,106.91,105.67,103.3,102.8,104.62,103.45,103.07,105.72,106.07,104.63,99.745,100.16,100.58,102.26,104.55,107.86,104.21,101.81,101.8,102.85,103.13,105.87,106.9,105.92,104.55,101.2,102.12,104.15,106.57,103.81,104.08,102.55,102.61,98.47,99.095,99.414,101.39,100.91,100.22,96.388,96.468,98.79,1
330,131.22,151.94,163.84,170.48,170.84,178.91,199.32,198.78,132.63,170.72,163.45,157.35,175.61,189.07,203.09,163.38,127.98,138.52,146.04,170.42,197.21,207.77,173.12,130.31,122.27,133.73,165.12,175.77,191.96,199.32,152.93,155.75,131.2,170.29,187.5,171.81,162.62,160.35,145.04,172.75,149.64,161.29,192.32,199.81,160.41,123.66,122.06,150.84,160.38,133.97,163.91,196.7,200.93,135.25,123.83,153.52,158.64,154.4,163.27,169.78,182.23,155.78,148.04,164.41,0
331,132.56,159.09,152.57,146.99,168.16,173.35,165.4,140.76,125.12,149.44,162.59,147.92,153.55,162.67,161.81,150.42,132.66,147.08,167.87,185.28,162.36,150.18,142.71,129.89,160.56,153.16,174.89,179.83,153.5,146.26,160.02,182.37,155.6,140.39,148.17,149.59,132.78,148.23,174.15,181.72,165.29,131.0,129.44,151.76,153.1,166.74,182.82,182.12,167.3,155.41,122.85,124.82,145.9,160.28,178.98,175.2,168.29,150.52,134.3,129.83,119.3,111.91,128.33,132.43,0
332,167.35,144.35,146.37,153.31,159.55,172.64,162.79,130.18,193.18,189.53,139.76,130.51,142.5,156.09,181.69,179.44,178.31,182.44,159.72,161.25,158.76,145.27,146.96,148.9,146.34,136.62,139.93,171.71,178.55,142.4,133.31,131.61,176.68,165.64,170.21,183.18,172.06,171.42,153.54,143.41,174.45,180.2,196.15,209.27,162.93,169.46,188.97,197.58,168.5,171.7,181.66,176.88,151.18,172.25,196.87,193.95,177.8,146.41,134.92,133.12,144.63,155.29,179.83,199.48,0
333,111.48,109.75,111.44,111.6,108.69,109.57,109.21,108.49,106.44,108.31,111.83,110.4,108.44,110.51,109.25,108.96,110.54,109.49,110.33,112.15,111.46,112.0,114.66,112.92,114.13,110.93,108.09,108.83,113.53,114.27,114.76,113.96,111.24,113.42,110.52,109.63,112.75,114.28,112.68,110.89,116.44,113.61,109.78,108.72,111.56,112.06,111.34,114.42,113.83,112.19,110.66,108.29,109.31,107.08,106.94,106.42,109.25,110.0,111.36,110.5,111.32,107.58,111.56,108.8,1
334,164.49,149.36,150.07,169.35,162.1,132.6,122.26,146.86,127.01,128.86,150.61,173.69,163.67,123.76,115.79,146.27,137.21,114.1,125.78,151.79,150.8,128.46,121.81,120.08,141.35,126.69,147.96,157.17,171.18,169.36,139.81,129.04,126.89,134.94,155.06,160.01,153.14,166.22,174.34,182.63,142.3,135.82,139.58,143.97,148.3,152.97,166.16,181.23,159.59,168.87,138.57,116.13,128.13,137.36,149.16,171.95,157.45,165.78,148.95,137.56,136.07,123.78,140.07,162.04,0
335,87.688,88.289,88.973,85.795,88.375,86.442,86.626,88.405,82.042,82.551,80.749,80.514,82.228,81.832,80.889,83.354,90.214,89.07,86.574,89.855,90.842,94.846,96.891,98.433,86.414,88.191,89.263,89.811,88.687,90.047,93.9,97.043,95.874,97.758,100.31,99.976,101.66,104.24,108.66,109.97,108.68,109.77,110.93,109.09,112.16,110.93,110.23,109.44,112.95,114.36,117.64,113.12,113.63,116.26,112.71,114.41,118.03,118.37,114.68,115.72,116.85,117.64,118.55,117.23,1
336,129.44,121.35,109.75,106.67,125.3,141.56,144.95,130.84,127.01,142.8,162.08,145.11,130.48,137.43,146.8,151.88,133.72,148.37,137.53,144.71,167.43,179.39,160.51,123.05,126.85,133.06,134.89,132.06,146.06,174.61,185.61,128.4,121.65,119.66,132.55,131.64,121.81,142.49,180.58,164.87,164.69,140.76,114.18,120.8,117.15,117.08,127.36,120.96,147.46,120.3,119.86,127.75,121.28,115.21,128.39,127.01,142.01,123.68,116.29,112.85,97.393,123.83,142.79,132.51,0
337,132.76,135.55,157.03,181.62,151.41,100.37,103.14,141.34,167.59,160.41,137.53,134.17,124.42,129.67,154.42,159.91,120.67,126.74,125.99,113.4,100.74,132.77,162.61,151.58,91.165,121.85,152.75,165.65,129.66,114.25,135.23,122.25,141.7,137.26,148.58,184.52,167.77,127.11,127.37,129.16,174.08,153.59,154.66,150.09,116.63,99.602,131.63,157.61,152.81,146.02,156.99,134.32,102.12,106.52,144.49,179.06,137.03,130.02,123.53,131.55,127.3,122.89,136.99,158.71,0
338,182.81,156.13,150.25,186.41,191.85,142.76,135.67,128.31,179.38,161.0,162.72,173.52,171.3,175.95,201.36,159.13,145.7,160.86,188.45,184.54,156.39,181.27,199.43,186.91,130.72,153.81,182.33,175.41,168.6,169.15,176.46,179.12,146.71,157.41,145.63,136.57,159.46,156.78,141.68,167.82,156.73,188.87,149.61,134.56,155.73,136.32,125.99,160.99,155.66,170.47,142.67,139.62,171.44,155.04,124.03,142.04,165.2,167.68,156.4,149.95,168.71,174.33,137.44,134.8,0
339,72.011,72.687,73.024,73.897,78.862,81.841,83.479,86.42,81.41,82.494,83.568,82.147,82.019,81.925,80.4,81.231,89.472,92.123,92.439,91.699,96.518,95.32,93.256,93.662,103.74,102.22,103.54,100.01,102.76,104.83,101.4,102.04,108.76,109.0,106.95,106.28,107.62,108.44,107.18,107.57,103.8,104.71,105.37,101.9,102.79,103.92,103.85,106.84,96.296,97.103,96.68,95.804,98.365,99.302,101.06,103.99,91.32,96.159,97.761,96.728,98.884,99.825,105.26,109.94,1
340,104.07,99.276,101.11,100.17,98.249,101.25,104.29,104.8,103.15,103.78,104.82,105.62,106.38,106.41,109.25,108.33,112.31,112.99,110.32,108.23,109.98,108.64,107.24,105.7,109.53,109.66,106.09,99.847,99.028,101.27,100.87,99.258,102.73,97.744,93.72,93.561,94.556,100.94,103.4,104.01,101.33,96.21,97.686,101.36,102.92,102.12,103.72,103.36,97.452,101.45,105.65,105.26,105.2,105.6,109.59,109.52,98.804,102.12,107.22,105.83,105.56,107.11,106.8,106.84,1
341,100.94,98.269,102.34,101.18,102.65,104.81,107.3,107.36,103.59,103.14,106.35,111.97,111.88,111.78,115.73,115.31,103.07,102.37,106.15,106.77,106.81,107.03,106.54,106.13,73.778,73.091,75.14,75.781,77.471,80.228,76.285,75.577,74.819,74.17,73.639,79.082,85.782,89.591,88.168,88.54,107.37,110.08,110.87,112.07,111.48,112.65,110.53,111.67,118.92,120.01,121.25,119.4,118.04,115.17,115.24,113.37,113.47,113.14,116.53,113.16,112.99,112.59,111.08,109.73,1
342,105.37,94.247,115.46,161.72,175.32,147.93,139.83,149.88,90.863,100.42,113.63,152.12,158.89,127.43,126.53,144.64,75.122,90.297,107.95,137.82,149.39,130.7,134.29,134.94,106.77,109.11,102.28,133.86,164.69,158.64,132.31,117.57,132.47,132.36,113.65,106.89,131.79,138.96,117.7,104.16,129.37,114.9,104.41,105.52,135.94,149.28,121.02,101.09,127.53,111.69,113.25,131.87,151.7,157.0,143.89,111.98,105.01,111.88,135.68,131.49,112.45,110.26,122.6,125.07,0
343,81.821,84.894,87.531,91.58,89.649,87.252,84.981,82.921,71.163,77.026,81.387,77.463,80.476,79.406,78.638,82.69,69.077,72.314,75.065,72.852,78.479,78.697,78.456,78.808,82.733,78.569,74.285,71.37,72.823,75.963,77.199,75.485,87.936,87.239,84.157,84.689,83.652,80.543,81.634,81.874,84.856,87.102,86.121,85.07,85.605,84.634,86.045,86.011,71.295,77.63,78.398,79.531,77.542,79.252,80.632,79.733,69.356,69.571,69.274,72.242,74.403,76.03,78.696,75.348,1
344,87.495,86.054,87.65,89.513,91.785,90.228,90.45,90.991,92.429,93.187,91.488,90.939,93.292,96.057,95.862,93.702,90.937,87.019,85.799,85.856,87.227,86.259,88.645,91.846,87.823,81.072,76.639,79.764,81.57,83.55,86.498,89.263,97.49,93.822,89.063,84.022,87.915,93.257,94.275,93.442,102.1,104.87,104.18,104.46,104.6,103.06,100.91,102.64,102.56,102.29,102.21,104.45,105.99,105.79,104.35,107.87,105.91,107.66,107.63,108.01,104.94,102.43,103.71,104.02,1
345,106.41,105.24,102.38,99.648,94.535,93.529,94.153,97.155,89.399,89.001,88.386,83.565,81.657,82.117,86.07,88.78,74.06,74.752,74.891,78.716,79.185,78.03,79.197,82.222,64.684,66.9,68.9,72.31,71.505,70.725,69.069,68.614,92.176,94.387,100.95,101.96,97.156,96.392,94.466,89.983,110.34,109.02,111.38,114.85,113.71,113.39,109.03,105.01,111.47,109.84,110.87,110.69,109.33,106.85,105.29,101.74,108.25,110.82,109.66,107.22,106.56,107.02,106.37,108.69,1
346,171.8,172.67,180.39,192.83,163.65,165.65,171.89,155.83,191.45,151.69,154.24,158.77,149.47,155.42,176.73,152.44,168.3,152.32,152.71,171.18,162.67,130.57,142.25,160.75,167.62,159.51,150.65,167.12,172.95,155.74,133.52,141.31,165.08,155.32,155.42,174.42,158.81,173.04,160.18,117.86,160.84,144.68,151.23,168.22,162.19,161.82,153.82,125.51,153.88,132.47,129.54,153.06,168.57,155.04,152.06,146.49,171.89,173.04,143.62,162.79,145.58,157.45,174.46,158.44,0
347,126.92,127.75,130.79,130.26,126.52,126.05,125.45,123.94,130.64,127.31,130.81,131.23,131.9,129.48,125.37,124.36,134.93,136.05,137.76,136.87,134.37,133.38,133.74,128.45,137.68,139.48,138.99,138.52,139.01,136.73,137.1,134.55,125.54,125.57,125.41,127.33,123.8,126.92,124.1,123.14,117.3,118.0,115.3,110.1,110.47,109.9,105.85,105.68,128.06,125.81,124.98,124.48,132.05,132.17,130.36,127.04,125.3,126.33,126.31,130.06,132.17,133.32,134.96,131.47,1
348,105.98,104.08,101.83,100.67,101.44,100.5,101.82,100.65,104.98,106.27,104.36,105.23,105.05,104.83,105.22,104.85,97.921,102.46,105.0,107.3,103.19,103.97,100.95,102.0,107.38,105.9,108.16,113.52,110.86,108.8,100.83,103.3,103.65,103.78,101.69,102.37,105.21,105.93,101.7,99.079,105.82,107.33,105.59,104.18,101.46,100.76,102.57,101.71,104.87,105.81,106.95,107.58,107.2,104.93,101.89,102.39,99.584,99.139,99.641,100.3,102.19,104.71,106.64,106.61,1
349,109.87,111.27,112.26,112.09,114.45,111.31,108.53,110.35,114.5,111.29,112.01,110.76,109.7,108.45,110.5,105.34,112.53,106.29,105.73,106.03,107.3,106.75,106.78,103.07,109.51,106.0,103.02,102.07,103.02,102.57,103.68,102.37,100.69,97.691,92.338,93.519,89.873,89.038,90.027,88.685,101.0,97.531,96.76,96.271,95.512,93.027,85.592,84.383,96.902,91.831,91.395,90.897,88.421,86.872,81.356,80.627,95.446,90.376,85.278,79.332,75.773,75.925,78.806,79.248,1
350,125.07,121.91,128.61,151.05,152.2,143.07,156.94,168.28,126.79,150.75,140.65,124.39,121.99,132.83,158.78,166.85,141.56,176.61,147.12,119.5,131.71,150.4,160.18,154.69,142.03,160.38,134.94,118.81,133.37,144.83,146.36,128.97,126.63,136.37,126.94,122.1,147.91,154.82,142.29,144.33,125.96,121.64,139.06,160.44,156.06,141.44,150.42,160.09,145.55,141.83,159.6,155.13,146.96,138.47,145.09,153.81,130.34,137.45,150.88,152.47,145.38,138.13,145.05,158.74,0
351,102.14,103.06,104.48,103.52,105.81,105.81,102.61,103.58,102.51,99.733,98.2,99.591,99.825,102.62,99.267,99.032,94.382,93.269,92.996,96.377,94.824,96.35,97.269,94.935,99.314,99.219,102.65,102.24,101.17,102.75,102.26,101.87,99.827,99.751,100.91,101.24,103.52,104.38,104.39,103.6,105.43,102.14,102.75,104.42,106.3,107.12,103.07,103.98,105.95,104.31,101.94,102.16,104.22,106.29,104.98,105.06,104.77,102.95,99.402,104.98,105.69,106.29,106.67,105.03,1
352,147.94,172.57,156.79,141.01,150.59,156.62,175.69,191.16,148.03,167.58,181.36,154.38,158.73,176.13,175.06,170.84,145.46,156.42,191.54,183.97,155.67,174.29,182.6,151.36,159.02,144.12,163.16,172.46,168.39,171.83,172.33,148.69,186.31,166.3,149.61,150.58,158.87,172.53,164.11,156.19,188.47,179.98,155.21,151.41,145.4,158.22,178.88,178.28,181.83,160.65,148.8,151.82,165.44,179.94,193.75,189.85,170.98,155.58,148.93,150.95,169.16,176.24,176.82,168.55,0
353,107.96,107.78,110.58,108.53,108.34,111.84,111.14,109.9,115.27,118.28,116.79,111.78,114.47,116.92,114.08,110.69,119.55,117.72,115.39,116.6,117.19,117.16,114.66,110.48,120.38,117.28,116.89,117.92,117.35,112.65,113.48,111.33,119.01,116.86,118.2,120.81,118.32,117.72,118.95,117.77,122.44,123.48,121.49,119.85,115.06,113.03,113.91,117.98,110.28,110.16,109.02,107.21,105.93,105.09,101.19,99.862,77.72,77.038,76.242,76.846,77.294,77.006,73.725,74.431,1
354,127.79,134.97,154.88,173.41,163.83,165.97,172.93,181.06,147.65,163.64,148.48,140.95,159.52,160.35,157.07,152.69,136.66,138.67,141.19,129.74,146.31,165.72,178.72,153.22,144.8,146.18,156.03,146.15,163.72,181.47,184.29,155.14,175.81,164.32,161.67,149.84,143.49,169.53,173.06,151.0,192.93,191.53,174.81,131.5,109.29,126.27,156.13,147.83,168.73,184.05,183.7,137.62,99.504,108.9,142.26,164.25,145.95,144.79,174.95,170.34,131.59,119.71,141.31,171.1,0
355,69.228,68.187,69.219,70.183,68.982,68.77,72.033,69.875,66.041,65.784,64.225,64.023,63.664,64.05,64.485,64.671,60.069,58.436,56.795,57.858,58.177,58.451,57.424,58.064,57.07,56.035,56.711,56.051,57.484,59.779,59.029,58.487,50.24,47.579,49.025,49.357,51.13,53.431,53.566,52.078,45.974,44.097,44.905,46.104,46.249,49.908,52.691,52.572,45.889,44.524,44.526,46.299,44.565,48.862,54.609,58.046,56.248,54.057,50.535,48.48,48.768,58.886,65.857,73.412,1
356,175.94,136.7,137.59,174.34,200.24,171.53,142.38,167.22,179.21,144.91,128.32,158.86,165.37,137.93,150.16,174.13,131.33,139.28,161.0,156.11,121.89,112.68,142.14,176.92,112.23,150.31,168.1,145.35,106.33,126.27,152.67,165.23,130.41,165.26,192.47,189.43,143.7,157.41,199.93,190.75,139.78,145.68,170.29,192.98,163.11,159.05,187.35,189.36,190.41,139.89,123.18,134.61,131.74,130.6,139.12,137.39,216.81,205.46,151.46,113.79,115.84,128.68,122.56,118.34,0
357,81.139,86.325,87.719,83.742,83.897,80.601,78.364,82.721,73.577,79.218,82.185,81.796,79.031,73.719,78.938,81.536,71.483,74.389,79.551,79.571,71.716,73.113,76.536,79.716,72.7,69.624,70.779,70.259,74.272,79.126,82.205,81.479,81.849,72.119,68.859,69.592,68.53,71.566,71.464,70.542,77.378,71.723,69.823,68.781,66.843,66.675,65.89,62.812,66.971,70.569,66.707,65.413,64.076,65.66,65.019,62.047,76.854,77.817,75.189,73.392,73.731,72.385,74.192,69.378,1
358,181.7,132.06,118.24,111.2,155.45,186.85,168.26,179.99,193.39,130.79,97.355,123.07,154.31,173.17,155.26,135.59,171.54,143.06,122.57,143.77,123.99,123.73,125.44,155.57,170.37,170.56,189.62,177.26,115.69,89.574,102.72,162.34,166.5,186.68,197.99,166.19,138.07,131.91,112.16,132.56,165.32,174.23,169.59,148.28,163.2,199.44,175.18,120.03,157.54,173.44,165.98,149.2,153.69,187.92,196.87,130.75,173.41,192.74,199.84,173.24,155.53,167.21,168.4,120.48,0
359,102.55,136.44,139.35,142.36,171.75,193.77,184.06,157.04,130.9,145.12,148.31,138.44,159.46,181.74,171.28,136.35,159.59,162.82,167.19,160.04,143.76,160.84,168.72,137.02,135.76,141.51,164.6,149.55,127.76,150.83,172.77,165.4,133.43,125.88,143.51,132.61,120.97,142.86,167.33,186.28,157.59,136.11,146.24,167.86,135.59,128.65,152.26,182.24,159.52,167.4,176.18,186.24,154.34,118.64,133.87,170.96,171.66,190.3,185.68,187.71,162.89,107.59,115.11,153.07,0
360,140.79,148.93,146.13,162.94,147.56,111.47,109.94,133.68,109.59,112.51,139.6,179.24,183.3,129.41,96.536,115.52,133.0,133.25,130.3,143.37,158.62,142.43,135.11,129.01,159.57,164.02,133.64,102.45,121.35,153.54,169.04,153.52,151.9,158.4,130.86,104.54,121.77,148.18,166.13,150.66,141.2,122.49,105.74,104.39,118.93,138.35,157.05,136.58,119.71,103.24,134.58,155.25,137.09,123.72,142.41,152.17,144.41,128.38,150.83,164.76,150.69,135.7,152.31,166.12,0
361,102.93,103.23,104.19,104.79,105.12,106.88,107.35,106.34,101.47,105.02,107.25,106.05,106.9,106.42,106.61,105.94,95.919,101.82,106.76,105.66,105.47,101.91,105.35,106.24,83.023,94.435,103.02,105.88,107.68,108.57,109.23,108.11,84.75,93.818,102.7,107.2,111.66,111.67,110.05,109.65,92.758,98.326,104.0,107.67,108.77,111.06,111.12,110.88,91.374,97.09,100.71,102.29,107.05,108.5,106.49,106.04,86.227,90.553,96.898,98.965,101.86,104.66,105.21,104.78,1
